fs,D0,N0,D1,N1,D2,N2,R
28.265625,(0.6393057703971863+1.00271737575531j),(0.01227378286421299-0.0004016368184238672j),(0.6394946575164795+1.0047355890274048j),(0.008887209929525852-0.0012395773082971573j),(0.6409769058227539+1.0048004388809204j),(0.004526705015450716-0.00046312835183925927j),(0.9852113723754883+0.002010762458667159j)
28.27441406250001,(0.6856649518013+0.9599202871322632j),(0.01229555532336235-0.0003981530899181962j),(0.6857118010520935+0.9620237946510315j),(0.008906024508178234-0.0012382382992655039j),(0.6872963309288025+0.9622272849082947j),(0.0045324028469622135-0.00046320006367750466j),(0.985149621963501+0.0020238040015101433j)
28.283203124999996,(0.7275564670562744+0.9112309813499451j),(0.01231714989989996-0.0003946665965486318j),(0.727463960647583+0.9134111404418945j),(0.008924695663154125-0.0012368984753265977j),(0.729144275188446+0.9137555360794067j),(0.004538050387054682-0.0004632730851881206j),(0.9850888848304749+0.0020371326245367527j)
28.2919921875,(0.7647436857223511+0.856947124004364j),(0.012338561937212944-0.00039118342101573944j),(0.7645145058631897+0.8591951131820679j),(0.008943222463130951-0.0012355571379885077j),(0.7662836909294128+0.8596821427345276j),(0.004543647635728121-0.0004633486969396472j),(0.985029399394989+0.0020507676526904106j)
28.300781250000004,(0.7970207929611206+0.7974012494087219j),(0.012359794229269028-0.00038769893581047654j),(0.7966583967208862+0.7997081279754639j),(0.008961604908108711-0.0012342146364971995j),(0.7985091209411621+0.8003388047218323j),(0.004549195058643818-0.00046342736459337175j),(0.9849710464477539+0.0020645703189074993j)
28.3095703125,(0.8242127895355225+0.7329584360122681j),(0.012380849570035934-0.0003842156729660928j),(0.8237212896347046+0.735315203666687j),(0.008979842998087406-0.001232870388776064j),(0.8256463408470154+0.7360898852348328j),(0.004554691258817911-0.0004635078657884151j),(0.9849138855934143+0.002078830963000655j)
28.318359374999996,(0.8461771607398987+0.6640145778656006j),(0.012401724234223366-0.00038073232281021774j),(0.845561683177948+0.6664116382598877j),(0.008997935801744461-0.0012315239291638136j),(0.8475528955459595+0.6673298478126526j),(0.0045601376332342625-0.00046359130647033453j),(0.9848580956459045+0.002093270653858781j)
28.327148437500004,(0.8628058433532715+0.5909938216209412j),(0.012422417290508747-0.00037725045694969594j),(0.8620707988739014+0.5934212803840637j),(0.00901588425040245-0.001230177585966885j),(0.8641203045845032+0.5944818258285522j),(0.004565533250570297-0.0004636783560272306j),(0.9848036170005798+0.002107979729771614j)
28.3359375,(0.8740224838256836+0.5143443942070007j),(0.012442930601537228-0.0003737691731657833j),(0.8731736540794373+0.5167932510375977j),(0.00903368555009365-0.0012288261204957962j),(0.8752734661102295+0.5179941654205322j),(0.004570878576487303-0.00046376665704883635j),(0.9847506284713745+0.00212294515222311j)
28.344726562499993,(0.8797857761383057+0.43453845381736755j),(0.012463266961276531-0.0003702891117427498j),(0.8788290619850159+0.4369991719722748j),(0.009051342494785786-0.0012274767505005002j),(0.8809710741043091+0.4383377730846405j),(0.004576172214001417-0.00046385754831135273j),(0.9846989512443542+0.00213822303339839j)
28.353515624999996,(0.8800886869430542+0.35206758975982666j),(0.012483414262533188-0.00036680977791547775j),(0.8790308237075806+0.35453060269355774j),(0.009068853221833706-0.0012261237716302276j),(0.8812063932418823+0.35600340366363525j),(0.004581416491419077-0.0004639516700990498j),(0.9846488237380981+0.0021537968423217535j)
28.362304687500007,(0.8749581575393677+0.26744019985198975j),(0.012503386475145817-0.0003633311716839671j),(0.8738052248954773+0.2698960602283478j),(0.009086218662559986-0.0012247699778527021j),(0.8760062456130981+0.27149954438209534j),(0.004586608614772558-0.00046404782915487885j),(0.9846001863479614+0.00216959067620337j)
28.37109375,(0.8644543886184692+0.18117797374725342j),(0.012523177079856396-0.0003598511393647641j),(0.8632133603096008+0.18361766636371613j),(0.009103437885642052-0.0012234149035066366j),(0.8654311895370483+0.18534693121910095j),(0.004591749981045723-0.00046414713142439723j),(0.9845531582832336+0.0021857430692762136j)
28.3798828125,(0.848670482635498+0.09381318092346191j),(0.012542784214019775-0.0003563743084669113j),(0.8473487496376038+0.09622786939144135j),(0.009120510891079903-0.0012220580829307437j),(0.8495752215385437+0.0980779156088829j),(0.004596840590238571-0.00046424794709309936j),(0.9845079183578491+0.002202102914452553j)
28.388671875000004,(0.8277331590652466+0.005885302554816008j),(0.012562211602926254-0.00035289826337248087j),(0.826337993144989+0.008266215212643147j),(0.009137436747550964-0.0012206999817863107j),(0.8285642266273499+0.010231205262243748j),(0.00460188090801239-0.00046435202239081264j),(0.984464168548584+0.0022188129369169474j)
28.3974609375,(0.801799476146698-0.0820625051856041j),(0.012581455521285534-0.00034942335332743824j),(0.800338089466095-0.07972348481416702j),(0.009154214523732662-0.0012193421134725213j),(0.8025562167167664-0.07764986157417297j),(0.004606868606060743-0.0004644576401915401j),(0.9844220876693726+0.0022356179542839527j)
28.406249999999993,(0.77105712890625-0.16948670148849487j),(0.012600516900420189-0.00034594780299812555j),(0.7695371508598328-0.1671975553035736j),(0.00917084887623787-0.0012179790064692497j),(0.77173912525177-0.16502201557159424j),(0.004611806012690067-0.00046456611016765237j),(0.9843819737434387+0.002252827165648341j)
28.4150390625,(0.7357229590415955-0.25584688782691956j),(0.012619396671652794-0.0003424745227675885j),(0.7341519594192505-0.25361496210098267j),(0.009187332354485989-0.0012166164815425873j),(0.7363295555114746-0.25134459137916565j),(0.0046166917309165-0.0004646772285923362j),(0.9843437671661377+0.002270261524245143j)
28.42382812500001,(0.6960413455963135-0.340608686208725j),(0.012638093903660774-0.0003390011261217296j),(0.6944268941879272-0.33844104409217834j),(0.009203671477735043-0.0012152523268014193j),(0.6965722441673279-0.33608371019363403j),(0.004621527157723904-0.00046479079173877835j),(0.9843069911003113+0.0022879429161548615j)
28.432617187499996,(0.6522821187973022-0.4232475757598877j),(0.012656609527766705-0.0003355299704708159j),(0.6506317853927612-0.4211505353450775j),(0.009219861589372158-0.0012138865422457457j),(0.6527374982833862-0.41871434450149536j),(0.0046263099648058414-0.00046490688691847026j),(0.9842726588249207+0.0023059328086674213j)
28.44140625,(0.604739785194397-0.5032520890235901j),(0.012674939818680286-0.00033205849467776716j),(0.6030609011650085-0.5012316107749939j),(0.009235905483365059-0.0012125185457989573j),(0.6051192879676819-0.49872466921806335j),(0.00463104248046875-0.00046502467012032866j),(0.984239935874939+0.0023240912705659866j)
28.450195312500004,(0.5537301898002625-0.5801267027854919j),(0.012693088501691818-0.0003285888524260372j),(0.5520302653312683-0.5781881213188171j),(0.009251800365746021-0.0012111508985981345j),(0.5540344715118408-0.5756190419197083j),(0.00463572284206748-0.0004651450435630977j),(0.9842091202735901+0.0023426285479217768j)
28.458984375000004,(0.49958980083465576-0.6533952355384827j),(0.012711052782833576-0.0003251211892347783j),(0.4978756904602051-0.6515430212020874j),(0.009267549030482769-0.0012097805738449097j),(0.49981892108917236-0.6489208936691284j),(0.004640350583940744-0.0004652678908314556j),(0.9841805696487427+0.00236141006462276j)
28.467773437499996,(0.4426729679107666-0.7226036190986633j),(0.012728836387395859-0.0003216548648197204j),(0.4409515857696533-0.7208421230316162j),(0.009283146820962429-0.0012084086192771792j),(0.44282710552215576-0.7181755900382996j),(0.004644928965717554-0.0004653934738598764j),(0.9841539859771729+0.0023802523501217365j)
28.476562500000004,(0.3833485245704651-0.7873228192329407j),(0.012746433727443218-0.0003181891224812716j),(0.3816266357898712-0.7856554388999939j),(0.009298598393797874-0.0012070352677255869j),(0.3834283649921417-0.7829537391662598j),(0.0046494523994624615-0.0004655203374568373j),(0.9841296076774597+0.002399502322077751j)
28.4853515625,(0.32199931144714355-0.8471518754959106j),(0.012763846665620804-0.00031472419505007565j),(0.32028305530548096-0.8455811142921448j),(0.009313901886343956-0.001205660868436098j),(0.3220057487487793-0.8428532481193542j),(0.004653926473110914-0.00046565046068280935j),(0.9841071963310242+0.002418854972347617j)
28.494140624999993,(0.25901857018470764-0.9017194509506226j),(0.012781079858541489-0.0003112609847448766j),(0.2573142945766449-0.9002477526664734j),(0.009329055435955524-0.0012042842572554946j),(0.2589520514011383-0.8975028395652771j),(0.004658347927033901-0.00046578198089264333j),(0.9840871095657349+0.0024386404547840357j)
28.502929687499996,(0.19480738043785095-0.9506874084472656j),(0.012798123992979527-0.00030780068482272327j),(0.1931205838918686-0.9493160843849182j),(0.009344059973955154-0.0012029086938127875j),(0.1946684867143631-0.9465630054473877j),(0.004662717692553997-0.00046591588761657476j),(0.9840691685676575+0.00245852442458272j)
28.511718750000007,(0.1297726035118103-0.9937520623207092j),(0.01281498558819294-0.00030433828942477703j),(0.128108412027359-0.9924820065498352j),(0.009358917362987995-0.001201527426019311j),(0.12956206500530243-0.9897298812866211j),(0.004667034838348627-0.0004660520935431123j),(0.9840536713600159+0.002478679409250617j)
28.5205078125,(0.06432383507490158-1.0306466817855835j),(0.012831661850214005-0.00030087982304394245j),(0.06268709897994995-1.029477596282959j),(0.009373624809086323-0.00120014778804034j),(0.0640426054596901-1.0267351865768433j),(0.004671300295740366-0.00046619094791822135j),(0.9840400815010071+0.00249896920286119j)
28.529296875,(-0.0011288969544693828-1.0611422061920166j),(0.012848155573010445-0.0002974228700622916j),(-0.002733444096520543-1.060073971748352j),(0.009388183243572712-0.0011987673351541162j),(-0.0014796929899603128-1.0573495626449585j),(0.004675514996051788-0.0004663315776269883j),(0.9840288162231445+0.002519580302760005j)
28.538085937500004,(-0.0661773681640625-1.085050106048584j),(0.012864463962614536-0.00029396614991128445j),(-0.06774581968784332-1.0840810537338257j),(0.009402591735124588-0.001197385718114674j),(-0.0665973648428917-1.081383228302002j),(0.004679675213992596-0.0004664749139919877j),(0.9840201735496521+0.0025403613690286875j)
28.546875,(-0.13041898608207703-1.1022224426269531j),(0.01288058515638113-0.0002905130386352539j),(-0.13194794952869415-1.1013509035110474j),(0.009416850283741951-0.0011959997937083244j),(-0.13090702891349792-1.0986876487731934j),(0.004683785140514374-0.0004666194145102054j),(0.984013557434082+0.0025614018086344004j)
28.555664062499993,(-0.19345778226852417-1.1125534772872925j),(0.012896522879600525-0.0002870580065064132j),(-0.19494394958019257-1.1117770671844482j),(0.009430961683392525-0.0011946125887334347j),(-0.19401295483112335-1.1091557741165161j),(0.004687842447310686-0.0004667665052693337j),(0.9840095043182373+0.002582627348601818j)
28.564453125,(-0.25490802526474-1.115979790687561j),(0.012912275269627571-0.0002836092608049512j),(-0.2563486397266388-1.1152952909469604j),(0.00944492407143116-0.001193225383758545j),(-0.25552934408187866-1.1127233505249023j),(0.0046918452717363834-0.0004669161280617118j),(0.9840078353881836+0.0026039632502943277j)
28.573242187499996,(-0.3143956661224365-1.1124812364578247j),(0.012927842326462269-0.00028015862335450947j),(-0.3157883882522583-1.1118853092193604j),(0.009458731859922409-0.0011918387608602643j),(-0.315082311630249-1.1093693971633911j),(0.0046957978047430515-0.00046706764260306954j),(0.9840088486671448+0.0026255471166223288j)
28.582031249999996,(-0.3715611696243286-1.102081060409546j),(0.012943224981427193-0.0002767103724181652j),(-0.37290456891059875-1.1015692949295044j),(0.009472391568124294-0.0011904471321031451j),(-0.3723118305206299-1.0991158485412598j),(0.0046996972523629665-0.00046722014667466283j),(0.9840119481086731+0.002647341461852193j)
28.5908203125,(-0.4260617196559906-1.0848451852798462j),(0.01295841857790947-0.00027326360577717423j),(-0.42735424637794495-1.0844130516052246j),(0.009485902264714241-0.0011890582973137498j),(-0.42687559127807617-1.0820281505584717j),(0.004703544545918703-0.00046737611410208046j),(0.9840177297592163+0.0026691362727433443j)
28.599609375000004,(-0.4775733947753906-1.060882568359375j),(0.012973428703844547-0.00026982021518051624j),(-0.4788144826889038-1.0605251789093018j),(0.009499261155724525-0.0011876645730808377j),(-0.4784494936466217-1.0582135915756226j),(0.004707338288426399-0.000467534497147426j),(0.9840260148048401+0.0026911620516330004j)
28.608398437500004,(-0.5257921814918518-1.030344009399414j),(0.012988251633942127-0.0002663762716110796j),(-0.5269811153411865-1.0300557613372803j),(0.009512470103800297-0.0011862702667713165j),(-0.5267294645309448-1.0278228521347046j),(0.004711081273853779-0.0004676932585425675j),(0.9840368032455444+0.0027134695556014776j)
28.617187499999996,(-0.5704371333122253-0.993421733379364j),(0.013002889230847359-0.0002629359078127891j),(-0.5715742707252502-0.9931971430778503j),(0.00952552817761898-0.0011848744470626116j),(-0.5714345574378967-0.9910466074943542j),(0.004714770708233118-0.0004678548430092633j),(0.9840501546859741+0.0027357868384569883j)
28.625976562500007,(-0.6112513542175293-0.9503476619720459j),(0.013017338700592518-0.00025949752307496965j),(-0.6123368740081787-0.9501801133155823j),(0.009538436308503151-0.001183479093015194j),(-0.6123076677322388-0.9481161832809448j),(0.004718407057225704-0.00046801913413219154j),(0.9840659499168396+0.002758471528068185j)
28.634765625,(-0.6480032205581665-0.9013923406600952j),(0.013031606562435627-0.00025606027338653803j),(-0.6490379571914673-0.9012758731842041j),(0.009551196359097958-0.0011820803629234433j),(-0.6491174697875977-0.8993011116981506j),(0.004721991252154112-0.0004681831051129848j),(0.98408442735672+0.002781131537631154j)
28.643554687499996,(-0.6804882287979126-0.8468629121780396j),(0.013045682571828365-0.00025262442068196833j),(-0.6814731359481812-0.8467910885810852j),(0.009563801810145378-0.0011806822149083018j),(-0.6816590428352356-0.8449081778526306j),(0.004725521896034479-0.00046835083048790693j),(0.9841054081916809+0.002803961280733347j)
28.65234375,(-0.7085297703742981-0.7871018648147583j),(0.013059573248028755-0.0002491907507646829j),(-0.7094664573669434-0.7870680093765259j),(0.009576256386935711-0.0011792811565101147j),(-0.7097555994987488-0.7852786779403687j),(0.004728999920189381-0.0004685205640271306j),(0.9841291308403015+0.0028267984744161367j)
28.661132812500007,(-0.73198002576828-0.7224844098091125j),(0.013073278591036797-0.00024575830320827663j),(-0.7328702807426453-0.7224812507629395j),(0.009588561952114105-0.0011778792832046747j),(-0.7332597970962524-0.7207870483398438j),(0.004732425790280104-0.00046869186917319894j),(0.9841551780700684+0.00284983916208148j)
28.669921874999993,(-0.7507213354110718-0.653415858745575j),(0.013086797669529915-0.00024233042495325208j),(-0.7515674233436584-0.6534368395805359j),(0.009600712917745113-0.0011764747323468328j),(-0.7520537972450256-0.6518381834030151j),(0.004735798109322786-0.000468865706352517j),(0.9841842651367188+0.0028731634374707937j)
28.6787109375,(-0.7646661996841431-0.5803295373916626j),(0.013100126758217812-0.00023890424927230924j),(-0.7654701471328735-0.580367922782898j),(0.009612716734409332-0.001175072742626071j),(-0.7660495638847351-0.578865110874176j),(0.004739117342978716-0.0004690407367888838j),(0.9842157363891602+0.0028963289223611355j)
28.687500000000004,(-0.7737579941749573-0.5036845207214355j),(0.01311327051371336-0.00023547808814328164j),(-0.7745224237442017-0.5037333369255066j),(0.009624565951526165-0.0011736650485545397j),(-0.775190532207489-0.5023260712623596j),(0.00474238395690918-0.0004692172515206039j),(0.9842497110366821+0.002919776365160942j)
28.6962890625,(-0.7779703736305237-0.42396169900894165j),(0.01312622707337141-0.0002320547355338931j),(-0.7786981463432312-0.4240143597126007j),(0.00963626243174076-0.0011722592171281576j),(-0.7794506549835205-0.42270123958587646j),(0.004745596554130316-0.00046939574531279504j),(0.9842865467071533+0.0029431383591145277j)
28.705078124999993,(-0.777309000492096-0.34166133403778076j),(0.013138994574546814-0.00022863440972287208j),(-0.7780027389526367-0.34171146154403687j),(0.009647810831665993-0.0011708516394719481j),(-0.7788350582122803-0.34049126505851746j),(0.004748757928609848-0.0004695765965152532j),(0.9843258261680603+0.002966685453429818j)
28.713867187500004,(-0.7718089818954468-0.25729992985725403j),(0.013151578605175018-0.00022521530627273023j),(-0.7724719047546387-0.2573414146900177j),(0.009659205563366413-0.001169440452940762j),(-0.7733789086341858-0.2562119662761688j),(0.004751864820718765-0.0004697586118709296j),(0.984368085861206+0.0029903424438089132j)
28.722656249999996,(-0.7615367770195007-0.1714073270559311j),(0.013163971714675426-0.00022179899679031223j),(-0.7621716856956482-0.1714339405298233j),(0.009670448489487171-0.0011680307798087597j),(-0.7631483674049377-0.1703926920890808j),(0.004754919093102217-0.0004699437413364649j),(0.9844128489494324+0.003013903507962823j)
28.731445312499996,(-0.7465876936912537-0.08452238887548447j),(0.013176177628338337-0.000218385030166246j),(-0.7471977472305298-0.08452845364809036j),(0.009681539610028267-0.001166619244031608j),(-0.7482389211654663-0.08357278257608414j),(0.004757918417453766-0.00047012948198243976j),(0.9844601154327393+0.0030375784263014793j)
28.740234375,(-0.7270865440368652+0.0028096018359065056j),(0.013188195414841175-0.0002149750362150371j),(-0.7276749610900879+0.0028290648479014635j),(0.0096924789249897-0.001165206078439951j),(-0.728774905204773+0.00370286894030869j),(0.004760866519063711-0.0004703173181042075j),(0.9845101237297058+0.0030614102724939585j)
28.749023437500004,(-0.7031855583190918+0.09004005044698715j),(0.01320002693682909-0.00021156414004508406j),(-0.7037556171417236+0.09009019285440445j),(0.009703264571726322-0.0011637916322797537j),(-0.7049084901809692+0.09088574349880219j),(0.004763759672641754-0.00047050643479451537j),(0.9845627546310425+0.0030851811170578003j)
28.757812500000004,(-0.6750643253326416+0.17662183940410614j),(0.013211667537689209-0.00020815689640585333j),(-0.6756187677383423+0.1767071932554245j),(0.009713899344205856-0.0011623755563050508j),(-0.6768192648887634+0.17742840945720673j),(0.004766600206494331-0.0004706979379989207j),(0.9846181273460388+0.0031089805997908115j)
28.766601562499996,(-0.6429276466369629+0.26201146841049194j),(0.013223121874034405-0.00020475256314966828j),(-0.6434695720672607+0.26213616132736206j),(0.009724381379783154-0.001160958083346486j),(-0.6447117328643799+0.2627871036529541j),(0.00476938858628273-0.00047089045983739197j),(0.9846760630607605+0.0031327628530561924j)
28.775390625000007,(-0.6070043444633484+0.34567296504974365j),(0.013234388083219528-0.0002013504708884284j),(-0.607536792755127+0.3458404242992401j),(0.009734710678458214-0.0011595411924645305j),(-0.6088147163391113+0.346425861120224j),(0.004772122483700514-0.00047108481521718204j),(0.9847365617752075+0.0031566114630550146j)
28.7841796875,(-0.5675457715988159+0.42708155512809753j),(0.013245467096567154-0.00019795067782979459j),(-0.5680713057518005+0.42729440331459045j),(0.009744888171553612-0.0011581209255382419j),(-0.5693792700767517+0.4278194010257721j),(0.00477480236440897-0.00047128144069574773j),(0.984799861907959+0.0031804305035620928j)
28.792968749999996,(-0.5248242616653442+0.5057262778282166j),(0.013256357051432133-0.00019455536676105112j),(-0.525345504283905+0.5059875845909119j),(0.009754913859069347-0.0011567013571038842j),(-0.526677668094635+0.5064564943313599j),(0.00477742962539196-0.00047147893928922713j),(0.9848657250404358+0.0032042136881500483j)
28.8017578125,(-0.47913065552711487+0.5811144113540649j),(0.013267057947814465-0.00019115964823868126j),(-0.47964999079704285+0.5814252495765686j),(0.009764786809682846-0.0011552792275324464j),(-0.4810003340244293+0.5818434357643127j),(0.004780002869665623-0.0004716788826044649j),(0.9849339723587036+0.00322803040035069j)
28.810546875000007,(-0.43077316880226135+0.6527725458145142j),(0.013277570717036724-0.0001877672621048987j),(-0.4312925636768341+0.6531345844268799j),(0.009774505160748959-0.0011538553517311811j),(-0.4326552748680115+0.6535072326660156j),(0.004782523028552532-0.0004718797863461077j),(0.9850051999092102+0.0032517085783183575j)
28.819335937499993,(-0.3800739347934723+0.7202520370483398j),(0.013287896290421486-0.00018437777180224657j),(-0.3805955946445465+0.7206658720970154j),(0.009784072637557983-0.001152431359514594j),(-0.381965309381485+0.7209978699684143j),(0.004784989636391401-0.00047208217438310385j),(0.9850788712501526+0.00327548710629344j)
28.828125,(-0.3273688554763794+0.7831300497055054j),(0.013298030942678452-0.00018099228327628225j),(-0.3278946876525879+0.7835958003997803j),(0.009793484583497047-0.0011510077165439725j),(-0.3292655348777771+0.7838921546936035j),(0.004787401761859655-0.00047228686162270606j),(0.9851549863815308+0.003299158765003085j)
28.836914062500004,(-0.27300408482551575+0.8410133123397827j),(0.013307979330420494-0.00017760707123670727j),(-0.27353525161743164+0.8415299654006958j),(0.009802746586501598-0.0011495813960209489j),(-0.27490177750587463+0.8417959809303284j),(0.004789761267602444-0.00047249291674233973j),(0.9852336645126343+0.0033227328676730394j)
28.845703125,(-0.21733355522155762+0.8935393691062927j),(0.013317740522325039-0.00017422712699044496j),(-0.21787112951278687+0.8941061496734619j),(0.009811853989958763-0.0011481530964374542j),(-0.21922838687896729+0.8943464159965515j),(0.004792067222297192-0.00047270054346881807j),(0.9853149652481079+0.0033462606370449066j)
28.854492187499993,(-0.16071751713752747+0.9403800964355469j),(0.013327307067811489-0.00017084773571696132j),(-0.16126282513141632+0.9409953355789185j),(0.009820807725191116-0.0011467249132692814j),(-0.1626053750514984+0.9412146806716919j),(0.004794319625943899-0.0004729089851025492j),(0.9853988289833069+0.003369694110006094j)
28.863281250000004,(-0.103519968688488+0.9812440276145935j),(0.013336691074073315-0.00016747305926401168j),(-0.10407320410013199+0.9819047451019287j),(0.009829608723521233-0.0011452945182099938j),(-0.10539621114730835+0.9821078777313232j),(0.004796517081558704-0.0004731194057967514j),(0.9854849576950073+0.003392979269847274j)
28.872070312499996,(-0.04610529914498329+1.0158764123916626j),(0.01334588136523962-0.00016409919771831483j),(-0.04666702821850777+1.0165797472000122j),(0.009838258847594261-0.0011438642395660281j),(-0.04796571284532547+1.016770839691162j),(0.004798660986125469-0.0004733315436169505j),(0.9855737686157227+0.003416284453123808j)
28.880859374999996,(0.011162204667925835+1.0440624952316284j),(0.013354885391891003-0.0001607307931408286j),(0.010591980069875717+1.0448048114776611j),(0.009846752509474754-0.0011424312833696604j),(0.009321829304099083+1.044987678527832j),(0.004800751339644194-0.00047354487469419837j),(0.9856649041175842+0.0034393661189824343j)
28.8896484375,(0.0679219663143158+1.065627932548523j),(0.013363699428737164-0.00015736353816464543j),(0.06734342128038406+1.0664054155349731j),(0.009855094365775585-0.0011409982107579708j),(0.06610623747110367+1.0665839910507202j),(0.004802788607776165-0.00047375980648212135j),(0.9857586026191711+0.0034623469691723585j)
28.898437500000004,(0.1238192766904831+1.0804411172866821j),(0.013372324407100677-0.0001539992226753384j),(0.12323305755853653+1.0812493562698364j),(0.009863282553851604-0.0011395642068237066j),(0.12203250825405121+1.0814263820648193j),(0.004804770927876234-0.00047397526213899255j),(0.9858545660972595+0.003485260531306267j)
28.907226562500004,(0.1785072684288025+1.088412880897522j),(0.013380761258304119-0.00015063882165122777j),(0.17791375517845154+1.089246153831482j),(0.009871318005025387-0.001138128456659615j),(0.17675401270389557+1.0894253253936768j),(0.004806701093912125-0.0004741938610095531j),(0.9859529733657837+0.003507948247715831j)
28.916015624999996,(0.23164893686771393+1.089496374130249j),(0.013389009982347488-0.00014728076348546892j),(0.23104938864707947+1.0903496742248535j),(0.009879199787974358-0.0011366924736648798j),(0.22993361949920654+1.0905336141586304j),(0.004808575380593538-0.0004744124598801136j),(0.9860537052154541+0.0035305542405694723j)
28.924804687500007,(0.282919704914093+1.0836907625198364j),(0.013397066853940487-0.00014392498997040093j),(0.2823154330253601+1.0845575332641602j),(0.009886926040053368-0.0011352557921782136j),(0.2812465727329254+1.0847477912902832j),(0.004810397047549486-0.0004746332124341279j),(0.9861565828323364+0.003552958369255066j)
28.93359375,(0.33200910687446594+1.0710357427597046j),(0.013404935598373413-0.00014057339285500348j),(0.33140119910240173+1.0719101428985596j),(0.00989450141787529-0.0011338167823851109j),(0.3303823471069336+1.0721088647842407j),(0.004812164232134819-0.00047485483810305595j),(0.9862620830535889+0.0035753236152231693j)
28.942382812499996,(0.3786223828792572+1.0516175031661987j),(0.013412617146968842-0.00013722442963626236j),(0.37801289558410645+1.0524924993515015j),(0.0099019231274724-0.0011323762591928244j),(0.3770463168621063+1.0527009963989258j),(0.004813877400010824-0.00047507815179415047j),(0.9863696098327637+0.0035972720943391323j)
28.951171875,(0.4224831461906433+1.0255628824234009j),(0.013420105911791325-0.00013387859507929534j),(0.4218735992908478+1.026431918144226j),(0.0099091911688447-0.0011309374822303653j),(0.42096152901649475+1.0266507863998413j),(0.004815537948161364-0.00047530289157293737j),(0.9864794015884399+0.0036191395483911037j)
28.9599609375,(0.4633338749408722+0.9930422306060791j),(0.01342740748077631-0.0001305378827964887j),(0.4627266824245453+0.9938976764678955j),(0.009916302748024464-0.0011294939322397113j),(0.46187064051628113+0.9941274523735046j),(0.004817143548280001-0.0004755278932861984j),(0.9865914583206177+0.0036407802253961563j)
28.968749999999993,(0.5009387731552124+0.9542658925056458j),(0.013434519991278648-0.00012719731603283435j),(0.5003356337547302+0.9551004767417908j),(0.009923260658979416-0.0011280521284788847j),(0.4995374381542206+0.9553409814834595j),(0.004818696063011885-0.0004757549613714218j),(0.9867056608200073+0.0036622583866119385j)
28.9775390625,(0.5350835919380188+0.9094846248626709j),(0.01344144344329834-0.00012386200251057744j),(0.5344871878623962+0.9102910161018372j),(0.009930068626999855-0.001126607065089047j),(0.5337477326393127+0.9105414748191833j),(0.0048201922327280045-0.00047598258242942393j),(0.9868217706680298+0.003683482762426138j)
28.986328125000007,(0.5655784606933594+0.858987033367157j),(0.01344817690551281-0.00012052876991219819j),(0.5649906992912292+0.8597570061683655j),(0.009936721995472908-0.0011251622345298529j),(0.564311146736145+0.8600168228149414j),(0.004821636248379946-0.0004762126482091844j),(0.9869400262832642+0.0037044426426291466j)
28.9951171875,(0.5922574996948242+0.8030976057052612j),(0.013454722240567207-0.00011720140901161358j),(0.5916809439659119+0.8038237690925598j),(0.009943218901753426-0.0011237164726480842j),(0.5910614728927612+0.8040913939476013j),(0.004823026712983847-0.0004764434997923672j),(0.9870606064796448+0.003725192043930292j)
29.003906249999996,(0.6149806380271912+0.7421755194664001j),(0.013461076654493809-0.00011387435370124876j),(0.6144177317619324+0.7428501844406128j),(0.00994956586509943-0.0011222697794437408j),(0.6138586401939392+0.743123471736908j),(0.004824361298233271-0.00047667580656707287j),(0.9871828556060791+0.003745744004845619j)
29.012695312500004,(0.6336345672607422+0.6766116619110107j),(0.013467242941260338-0.000110551634861622j),(0.6330870985984802+0.6772274374961853j),(0.009955758228898048-0.0011208202922716737j),(0.6325885653495789+0.6775040626525879j),(0.0048256441950798035-0.000476908462587744j),(0.9873072504997253+0.0037659413646906614j)
29.021484374999996,(0.6481317281723022+0.6068264245986938j),(0.013473219238221645-0.0001072329978342168j),(0.6476024985313416+0.6073755621910095j),(0.009961794130504131-0.0011193710379302502j),(0.6471637487411499+0.6076529622077942j),(0.004826871678233147-0.0004771429521497339j),(0.9874334335327148+0.0037858616560697556j)
29.030273437499996,(0.6584125757217407+0.5332667827606201j),(0.013479006476700306-0.00010391775140305981j),(0.6579039096832275+0.5337420701980591j),(0.009967676363885403-0.0011179227149114013j),(0.6575242877006531+0.5340170860290527j),(0.004828045144677162-0.00047737869317643344j),(0.9875615239143372+0.0038054625038057566j)
29.0390625,(0.6644448637962341+0.45640408992767334j),(0.013484601862728596-0.00010060610657092184j),(0.6639586091041565+0.45679837465286255j),(0.009973406791687012-0.001116469968110323j),(0.6636373996734619+0.4570673406124115j),(0.004829164128750563-0.0004776151617988944j),(0.9876914024353027+0.0038248749915510416j)
29.047851562500004,(0.6662235856056213+0.3767299950122833j),(0.013490012846887112-9.729716111905873e-05j),(0.6657617688179016+0.3770364224910736j),(0.009978984482586384-0.0011150185018777847j),(0.6654974222183228+0.3772955536842346j),(0.004830230493098497-0.00047785238712094724j),(0.9878230094909668+0.00384388561360538j)
29.05664062499999,(0.663770854473114+0.2947542071342468j),(0.013495231978595257-9.399219561601058e-05j),(0.663335382938385+0.29496610164642334j),(0.00998440571129322-0.0011135643580928445j),(0.6631264090538025+0.2952115833759308j),(0.00483124190941453-0.0004780913586728275j),(0.987956702709198+0.0038627092726528645j)
